-49.2831999901682,1.28800002858043,0
-49.499800009653,1.0406999848783,0
-49.6641000034288,0.824099965393543,0
-49.7880999930203,0.631699990481138,0
-49.8801999958232,0.457100011408329,0
-49.9465000000782,0.29509998857975,0
-49.9880000003031,0.144400005228817,0
-50.0043000000005,0.00499999987368938,0
-49.9939000001177,-0.130600004922599,0
-49.9499999976251,-0.268199993297458,0
-49.866399995517,-0.401399983093143,0
-49.7447999892756,-0.523999985307455,0
-49.5866999961436,-0.639500003308058,0
-49.3869000114501,-0.751399993896484,0
-49.1338999941945,-0.864499993622303,0
-48.8121000118554,-0.986099988222122,0
-48.3944000676274,-1.11659998074174,0
-47.8522999212146,-1.25350002199411,0
-47.1503999084234,-1.39530003070831,0
-46.2407000362873,-1.5374000184238,0
-45.1230000704527,-1.67159996926785,0
-43.868999928236,-1.78449992090464,0
-42.5458997488022,-1.87219996005297,0
-41.1700002849102,-1.9378999248147,0
-39.7577002644539,-1.98519993573427,0
-38.3259996771812,-2.01660003513098,0
-36.8832007050514,-2.0346999168396,0
-35.4304000735283,-2.04150006175041,0
-33.9686006307602,-2.03869994729757,0
-32.4994996190071,-2.0278999581933,0
-31.0253992676735,-2.01019998639822,0
-29.5475006103516,-1.98660008609295,0
-28.0662000179291,-1.95780005306005,0
-26.5817999839783,-1.92460007965565,0
-25.0946000218391,-1.88749991357327,0
-23.6052006483078,-1.84710007160902,0
-22.1141010522842,-1.80399995297194,0
-20.6214010715485,-1.75829995423555,0
-19.1271990537643,-1.71060003340244,0
-17.6315993070602,-1.66110005229712,0
-16.1347985267639,-1.61010008305311,0
-14.6373987197876,-1.55769996345043,0
-13.1395012140274,-1.50420004501939,0
-11.641401052475,-1.44980000331998,0
-10.1431012153625,-1.39429997652769,0
-8.64410102367401,-1.33800003677607,0
-7.14429914951324,-1.28079997375607,0
-5.64369857311249,-1.22320000082254,0
-4.14249897003174,-1.1651000007987,0
-2.64079868793488,-1.10689997673035,0
-1.13900005817413,-1.04830004274845,0
0.362902879714966,-0.989499967545271,0
1.86460018157959,-0.930599961429834,0
3.36629748344421,-0.871799979358912,0
4.86770272254944,-0.812999997287989,0
6.36900067329407,-0.754499994218349,0
7.87019729614258,-0.696199992671609,0
9.37119722366333,-0.638200016692281,0
10.8717978000641,-0.58079999871552,0
12.372100353241,-0.523799983784556,0
13.8715028762817,-0.467499997466803,0
15.370100736618,-0.412000017240644,0
16.8680012226105,-0.357599998824298,0
18.3652997016907,-0.304200011305511,0
19.8617994785309,-0.25220001116395,0
21.3575005531311,-0.201599998399615,0
22.852098941803,-0.152799999341369,0
24.345201253891,-0.106000003870577,0
25.8365988731384,-0.0615999975707382,0
27.3262977600098,-0.0199999994947575,0
28.8145005702972,0.0186999997822568,0
30.3013980388641,0.0538999971468002,0
31.7871987819672,0.0854999991133809,0
33.2723021507263,0.113300001248717,0
34.7561001777649,0.136800005566329,0
36.2371981143951,0.155899999663234,0
37.7147018909454,0.169800000730902,0
39.1876995563507,0.177400000393391,0
40.6567990779877,0.178299995604903,0
42.1230971813202,0.171800004318357,0
43.5874998569489,0.157299998681992,0
45.0443983078003,0.134299998171628,0
46.4792013168335,0.101300003007054,0
47.8819012641907,0.0553000019863248,0
49.2079019546509,-0.0030999999580672,0
49.9952971935272,-0.0498000008519739,0
